Sex,Sample ID,Month,Season,Year,Site,Ad_Atlantic_Salmon,Ad_cutthroat_trout,Ad_dolly_varden,Ad_Chinook_salmon,Ad_chum_salmon,Ad_coho_salmon,Ad_pink_salmon,Ad_sockeye_salmon,Ad_steelhead,American_Shad,Atka_Mackerel,Bathyraja_interrupta,Bay_Goby,Bering_Flounder,Big_Skate,Blackbelly_Eelpout,Buffalo_Sculpin,Butter_Sole,Cabezon,California_Market_Squid,Capelin,China_Rockfish,Dover_Sole,Dungeness_crab,English_Sole,Eulachon,Giant_Pacific_Octopus,Giant_Wrymouth,Great_Sculpin,Juv_Atlantic_salmon,Juv_Chinook_salmon,Juv_chum_salmon,Juv_coho_salmon,Juv_cutthroat_trout,Juv_dolly_varden,Juv_pink_salmon_,Juv_sockeye_salmon,Juv_steelhead,Kelp_Greenling,Lingcod,Longfin_Smelt,Longspine_Combfish,Magister_armhook_squid,Northern_Anchovy,Northern_Clingfish,Northern_Smoothtongue,Pacific_Cod,Pacific_Hake,Pacific_Halibut,Pacific_Herring,Pacific_Red_Octopus,Pacific_Sand_Lance,Pacific_Sandfish,Pacific_Staghorn_Sculpin,Pacific_Tomcod,Padded_Sculpin,Pile_Surfperch,Plainfin_Midshipman,Prickly_Sculpin,Puget_Sound_Rockfish,Red_Irish_Lord,River_Lamprey,Rock_Gunnel,Sablefish,Saddleback_Gunnel,Sand_Sole,Shiner_Surfperch,Snake_Prickleback,Speckled_Sanddab,Spiny_Dogfish,Spotted_Ratfish,Starry_Flounder,Striped_Surfperch,Surf_Smelt,Tadpole_Sculpin,Threespine_Stickleback,Walleye_Pollock,Whitebait_Smelt,Whitespotted_Greenling,Wolf_Eel,,Batrachoidiformes,Cephalopoda,Chimaeriformes,Clupeiformes,Crustacea,Gadiformes,Gasterosteiformes,Gobiesociformes,Osmeriformes,Perciformes,Petromyzontiformes,Pleuronectiformes,Rajiformes,Salmoniformes,Scorpaeniformes,Squaliformes
F,Pv12.439,9,fall,2012,Cowichan_Bay,0,0,0,10.0552237,0,2.12641401,0,0,20.23486524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.033134218,0,1.275848406,0,0,0,0,12.14091914,0,31.04125737,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10805501,0,0,0,0,0,0,0,0,0,0,0,0,10.60903733,0,0,0,0,0,0,0,0,0,1.37524558,0,0,0,,0,0,0,0,0,1.37524558,0,0,0,10.60903733,0,0,0,51.86640471,36.14931238,0
F,Pv12.438,9,fall,2012,Cowichan_Bay,0,0,0,93.87755102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.040816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.081632653,0,0,0,,0,0,0,0,0,4.081632653,0,0,0,0,2.040816327,0,0,93.87755102,0,0
F,Pv12.436,9,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
F,Pv12.435,9,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.80085197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.19914803,0,0,0,,0,0,0,0,0,17.19914803,0,0,0,0,82.80085197,0,0,0,0,0
F,Pv12.434,9,fall,2012,Cowichan_Bay,0,0,0,0.046655718,0,0,1.791579576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027993431,0,0,0,0,1.074947745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.05882353,0,0,0,,0,0,0,0,0,97.05882353,0,0,0,0,0,0,0,2.94117647,0,0
M,Pv12.457,9,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.66502463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.24137931,0,0,0,0,0,0,0,0,0,0,0,2.093596059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,67.24137931,0,0,0,0,0,0,2.093596059,0,0,30.66502463,0,0
M,Pv12.455,9,fall,2012,Cowichan_Bay,0,0,0,59.21052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913875598,0,0,0,0,0,0,0,0,0,35.52631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.349282297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,3.349282297,0,0,0,0,1.913875598,0,0,0,0,94.73684211,0,0
M,Pv12.452,9,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,95.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.25,0,0,0,95.75,0,0,0,0,0,0,0,0,0,0
M,Pv12.441,9,fall,2012,Cowichan_Bay,0,0,0,5.681818182,0,0,0,5.681818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.409090909,0,0,0,0,0,3.409090909,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.80808081,0,0,0,,0,0,0,1.01010101,0,80.80808081,0,0,0,0,0,0,0,18.18181818,0,0
M,Pv12.437,9,fall,2012,Cowichan_Bay,0,0,0,9.588719154,0,0,90.41128084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,99.99999999,0,0
M,Pv12.433,9,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152073733,0.288018433,0,0,0,0.288018433,0.576036866,0,0,0,0,0,0,0,0,0,0,97.69585253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,97.69585253,0,0,0,0,0,0,0,2.304147465,0,0
M,Pv12.431,9,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0.657894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394736842,0,0,0,0,0,1.754385965,0,0,0,0,97.19298246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1.754385965,0,0,0,97.19298246,0,0,0,0,0,0,0,1.052631579,0,0
F,Pv12.590,10,fall,2012,Cowichan_Bay,0,0,0,0.027064907,0.378908704,0.054129815,0.568363056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01014934,0.142090764,0.020298681,0,0,0.213136146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.58585859,0,0,0,,0,0,0,0,0,98.58585859,0,0,0,0,0,0,0,1.414141413,0,0
F,Pv12.589,10,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv12.588,10,fall,2012,Cowichan_Bay,0,0,3.225806452,70.96774194,6.451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.90322581,0,0,0,0,0,0,0,0,0,0,0,3.225806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,12.90322581,0,0,0,0,0,0,3.225806452,0,0,80.6451613,3.225806452,0
F,Pv12.587,10,fall,2012,Cowichan_Bay,0,0,0,94.13872667,1.452102255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.410934744,0,0,0,2.998236332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.410934744,0,0,0,0,0,0,0,0,0,95.59082893,2.998236332,0
F,Pv12.579,10,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.12440191,0,0,0,0,0,0,0,0,0,0,0,0,3.253588517,0,0,0,0,30.62200957,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3.253588517,0,30.62200957,0,0,66.12440191,0
F,Pv12.577,10,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv12.576,10,fall,2012,Cowichan_Bay,0,0,0,0,2.294235732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8603384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.84542587,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.154574132,96.84542587,0
F,Pv12.574,10,fall,2012,Cowichan_Bay,0,0,0,26.10377241,0,0,5.359642221,0,0,0,0,0,0,0,0,0,0,0,0,6.829268293,0,0,0,0,0,0,0,0,0,0,26.10377241,0,0,0,0,5.359642221,0,0,0,0,0,0,0,0,0,0,0,0,0,1.951219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.29268293,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.829268293,0,1.951219512,0,0,0,0,0,28.29268293,0,0,0,62.92682926,0,0
F,Pv12.573,10,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.33030647,0,10.66969353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10.66969353,0,89.33030647,0,0,0,0,0,0,0,0,0,0
F,Pv12.567,10,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.05646173,0,84.94353827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,84.94353827,0,15.05646173,0,0,0,0,0,0,0,0,0,0
F,Pv12.565,10,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv12.564,10,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv12.562,10,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.11764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.882352941,0,0,0,,0,0,0,94.11764706,0,5.882352941,0,0,0,0,0,0,0,0,0,0
M,Pv12.586,10,fall,2012,Cowichan_Bay,0,0,0,0,0.530717006,27.21820074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199018877,10.20682528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.58928571,0,0,0,0,0,0,0,0,0,0,0,2.172619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083333333,0,0,0,,0,0,0,57.58928571,0,2.083333333,0,0,0,0,2.172619048,0,0,38.1547619,0,0
M,Pv12.585,10,fall,2012,Cowichan_Bay,0,0,0,2.726078824,0.338272555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022279559,0.126852208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.01123596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7752809,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,71.01123596,0,0,0,0,0,24.7752809,0,0,0,4.213483146,0,0
M,Pv12.584,10,fall,2012,Cowichan_Bay,0,0,0,10.03244781,0.203432773,0,0.107069881,0,0,0,0,0,0,0,0,0,0,0,0,3.375068046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.28198149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.375068046,0,86.28198149,0,0,0,0,0,0,0,0,0,10.34295046,0,0
M,Pv12.583,10,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58652576,0,0,0,91.41347424,0,0,0,,0,0,0,0,0,91.41347424,0,0,0,8.58652576,0,0,0,0,0,0
M,Pv12.582,10,fall,2012,Cowichan_Bay,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
M,Pv12.581,10,fall,2012,Cowichan_Bay,0,0,0,0,90.04010695,0,3.542780749,6.4171123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
M,Pv12.580,10,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
M,Pv12.578,10,fall,2012,Cowichan_Bay,0,0,0,92.23942386,1.058636102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.174603175,0,0,0,0,0,0,0,3.527336861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.527336861,0,0,3.174603175,0,0,0,0,0,0,0,0,0,93.29805996,0,0
M,Pv12.575,10,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.637254902,0,0,0,9.897015189,10.69122011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.7745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5.637254902,0,73.7745098,0,0,0,0,0,0,0,0,0,20.5882353,0,0
M,Pv12.572,10,fall,2012,Cowichan_Bay,0,0,0,0,72.72727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
M,Pv12.571,10,fall,2012,Cowichan_Bay,0,0,0,0,94.94949495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02020202,0,0,0,3.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2.02020202,0,0,0,0,0,0,0,0,0,94.94949495,3.03030303,0
M,Pv12.570,10,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191926382,0.239907977,16.6496136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.84615385,0,8.936651584,0,0,0,0,0,0,0,0,0,0,17.760181,0,0,0,0,0,2.375565611,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,20.13574661,0,0,0,17.08144796,62.78280543,0
M,Pv12.569,10,fall,2012,Cowichan_Bay,0,0,0,17.16056187,0.259633861,3.115606334,1.656711304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.16056187,0.259633861,3.115606334,0,0,1.656711304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.61497326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,44.38502674,55.61497326,0
M,Pv12.566,10,fall,2012,Cowichan_Bay,0,0,0,1.218701787,0.04974293,0.016580977,0.016580977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.42505593,0,0,0,0,0,0,0,0,0.45701317,0.018653599,0.006217866,0,0,0.006217866,0,0,0,0,0,0,0,0,0,0,0,0,0,63.75838926,0,0,0,4.026845638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,63.75838926,0,0,0,0,0,0,0,0,0,1.789709172,34.45190157,0
M,Pv12.563,10,fall,2012,Cowichan_Bay,0,0,0,0.667447626,0.32037486,3.951289945,0.080093715,0,0,0,0,0,0,0,0,0,0,0,0,2.535211268,0,0,0,0,0,0,0,0,0,0,0.25029286,0.120140573,1.481733729,0,0,0.030035143,0,0,0,0,0,0,0,0,0,0,0,0,0,90.56338028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.535211268,0,90.56338028,0,0,0,0,0,0,0,0,0,6.901408451,0,0
M,Pv12.561,10,fall,2012,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.330411919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.09202454,0,1.577563541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.577563541,0,95.09202454,0,0,3.330411919,0,0,0,0,0,0,0
F,Pv12.717,11,fall,2012,Cowichan_Bay,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
F,Pv12.714,11,fall,2012,Cowichan_Bay,0,0,0,0,98.9010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098901099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.098901099,0,0,0,0,0,0,0,0,0,98.9010989,0,0
M,Pv12.716,11,fall,2012,Cowichan_Bay,0,0,0,0,98.63013699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369863014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1.369863014,0,0,0,0,0,0,0,0,0,98.63013699,0,0
M,Pv12.715,11,fall,2012,Cowichan_Bay,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
M,Pv12.713,11,fall,2012,Cowichan_Bay,0,0,0,0,96.75675675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.243243243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,3.243243243,0,0,0,0,0,0,0,0,0,96.75675675,0,0
M,Pv12.712,11,fall,2012,Cowichan_Bay,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
F,Pv13.055,4,spring,2013,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,,0,0,0,20,0,0,10,0,50,0,0,0,0,20,0,0
F,Pv13.054,4,spring,2013,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.32250963,0,0,0,7.677490369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,92.32250963,0,0,0,0,0,0,0,0,0,0,7.677490369,0
F,Pv13.053,4,spring,2013,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv13.052,4,spring,2013,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
F,Pv13.048,4,spring,2013,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.19047619,0,0,0,0,6.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.38095238,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,16.19047619,0,0,0,0,0,0,0,77.38095238,0,0,0,6.428571429,0,0
F,Pv13.028,4,spring,2013,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.039711191,0,45.66787004,0,0,0,47.29241877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
F,Pv13.027,4,spring,2013,Cowichan_Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.49118046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.50881954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,25.50881954,74.49118046,0
