LotArea,Street,LandContour,LandSlope,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice
9605,Pave,Lvl,Gtl,1Fam,2Story,7,5,2006,2006,Gd,TA,PConc,GasA,Ex,Y,982,995,0,1977,2,1,3,1,7,0,Y,240,53,0,0,0,0,0,7,2007,Family,182381.322639642
8778,Pave,Lvl,Gtl,1Fam,2Story,8,5,2006,2006,Gd,TA,PConc,GasA,Ex,Y,1302,528,0,1830,2,1,3,1,7,0,Y,0,40,0,0,0,0,0,3,2007,Normal,176334.184710805
8640,Pave,Lvl,Gtl,1Fam,1Story,8,5,2007,2007,Gd,TA,PConc,GasA,Ex,Y,1338,0,0,1338,2,0,3,1,6,0,Y,0,141,0,0,0,0,0,11,2007,Partial,184901.735847457
9000,Pave,Lvl,Gtl,1Fam,1Story,7,5,2006,2007,Gd,TA,PConc,GasA,Ex,Y,1335,0,0,1335,2,0,3,1,6,0,Y,0,210,0,0,0,0,0,6,2007,Partial,180085.76688502898
8640,Pave,Lvl,Gtl,1Fam,2Story,8,5,2007,2007,Gd,TA,PConc,GasA,Ex,Y,896,896,0,1792,2,1,3,1,8,0,Y,184,96,0,0,0,0,0,11,2007,Partial,184901.735847457
10411,Pave,Lvl,Gtl,1Fam,2Story,5,5,2007,2007,Gd,TA,CBlock,GasA,Ex,Y,725,863,0,1588,3,0,3,1,8,0,Y,0,0,0,0,0,0,0,7,2007,Partial,183967.561548763
12217,Pave,Lvl,Gtl,1Fam,2Story,8,5,2007,2007,Gd,TA,PConc,GasA,Ex,Y,955,925,0,1880,2,1,3,1,8,1,Y,168,127,0,0,0,0,0,12,2007,Partial,193046.30157465898
10440,Pave,Lvl,Gtl,1Fam,1Story,8,5,2007,2007,Ex,TA,PConc,GasA,Ex,Y,1584,0,0,1584,2,0,2,1,6,1,Y,0,256,0,0,0,0,0,5,2007,Partial,168538.969495849
11824,Pave,Lvl,Gtl,1Fam,1Story,8,5,2006,2006,Gd,TA,PConc,GasA,Ex,Y,1685,0,0,1685,2,0,2,1,5,1,Y,112,63,0,0,0,0,0,4,2007,Normal,170157.842016969
10625,Pave,Lvl,Gtl,1Fam,2Story,6,5,2004,2004,Gd,TA,PConc,GasA,Ex,Y,1158,1285,0,2443,2,1,4,1,9,1,Y,193,127,0,0,0,0,0,6,2007,Normal,196559.709259637
7500,Pave,Lvl,Gtl,1Fam,1Story,6,5,2006,2007,TA,TA,PConc,GasA,Ex,Y,1100,0,0,1100,1,1,3,1,6,0,Y,0,136,0,0,0,0,0,6,2007,Partial,177133.709361852
7500,Pave,Lvl,Gtl,1Fam,1Story,7,5,2006,2006,Gd,TA,PConc,GasA,Ex,Y,1143,0,0,1143,1,1,3,1,5,0,Y,0,55,0,0,0,0,0,10,2007,Normal,181553.27957624398
12450,Pave,Lvl,Gtl,1Fam,1Story,5,5,2003,2004,Gd,TA,PConc,GasA,Ex,Y,1094,0,0,1094,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,5,2007,Normal,185770.60663473897
7441,Pave,Lvl,Gtl,1Fam,1Story,7,5,2006,2006,Gd,TA,PConc,GasA,Ex,Y,1486,0,0,1486,2,0,3,1,7,0,Y,0,32,0,0,0,0,0,6,2007,Normal,177017.59509927398
11613,Pave,Lvl,Gtl,1Fam,2Story,6,5,1993,1997,Gd,TA,PConc,GasA,Ex,Y,920,900,0,1820,2,1,3,1,7,0,Y,144,85,0,0,0,0,0,5,2007,Normal,184123.35853680602
8012,Pave,Lvl,Gtl,TwnhsE,2Story,6,5,1980,1980,TA,TA,CBlock,GasA,Ex,Y,630,636,0,1266,1,1,2,1,5,2,Y,340,0,0,0,0,0,0,7,2007,Normal,165970.357492196
6285,Pave,Lvl,Gtl,1Fam,1Story,5,5,1977,1977,TA,TA,CBlock,GasA,TA,Y,894,0,0,894,1,0,2,1,5,0,Y,192,0,0,0,0,0,0,3,2007,Normal,158151.985049452
7476,Pave,Lvl,Gtl,1Fam,1Story,5,7,1968,1968,TA,TA,CBlock,GasA,TA,Y,1040,0,0,1040,1,1,3,1,5,0,Y,188,0,0,0,0,0,0,6,2007,Normal,177086.476441481
19522,Pave,Bnk,Gtl,1Fam,2Story,7,5,1990,1990,Gd,TA,PConc,GasA,Gd,Y,1271,1232,0,2503,2,1,3,1,7,1,Y,0,99,0,0,182,0,0,2,2007,Normal,196373.896176551
10751,Pave,Lvl,Gtl,1Fam,1Story,5,5,1974,1974,TA,TA,CBlock,GasA,TA,Y,1037,0,0,1037,1,0,2,1,5,0,Y,136,47,0,0,0,0,0,8,2007,Normal,172465.707083115
12712,Pave,Lvl,Gtl,1Fam,1Story,6,7,1973,2006,TA,TA,CBlock,GasA,TA,Y,1055,0,0,1055,1,0,2,1,5,1,Y,455,0,0,0,0,0,0,1,2007,Abnorml,168590.782409896
4379,Pave,Lvl,Gtl,TwnhsE,1Story,8,5,2004,2004,Gd,TA,PConc,GasA,Ex,Y,1378,0,0,1378,2,0,2,1,6,1,Y,160,56,0,0,0,0,0,7,2007,Normal,158820.474171061
3523,Pave,Lvl,Gtl,TwnhsE,1Story,8,5,2006,2007,Gd,TA,PConc,GasA,Ex,Y,1151,0,0,1151,2,0,2,1,5,0,Y,0,60,0,0,0,0,0,2,2007,Partial,151611.37057651
3784,Pave,Lvl,Gtl,TwnhsE,1Story,8,5,2006,2007,Gd,TA,PConc,GasA,Ex,Y,1565,0,0,1565,2,0,2,1,5,0,Y,0,120,0,0,0,0,0,2,2007,Partial,152125.028585543
3606,Pave,Lvl,Gtl,TwnhsE,1Story,7,5,2006,2007,Gd,TA,PConc,GasA,Ex,Y,1352,0,0,1352,2,0,2,1,5,1,Y,0,241,0,0,0,0,0,8,2007,Partial,158404.073081048
5330,Pave,Lvl,Gtl,TwnhsE,1Story,8,5,2006,2007,Gd,TA,PConc,GasA,Ex,Y,1550,0,0,1550,2,1,2,1,5,0,Y,0,102,0,0,0,0,0,7,2007,Partial,160692.078640755
2280,Pave,Lvl,Gtl,Twnhs,2Story,6,5,1999,1999,TA,TA,PConc,GasA,Gd,Y,757,744,0,1501,2,1,3,1,6,1,Y,0,0,0,0,0,0,0,9,2007,Normal,170175.22684199
2117,Pave,Lvl,Gtl,Twnhs,2Story,6,5,2000,2000,Gd,TA,PConc,GasA,Ex,Y,769,804,0,1573,2,1,3,1,4,0,Y,0,32,0,0,0,0,0,9,2007,Normal,169854.43659113802
7321,Pave,Lvl,Gtl,1Fam,1Story,7,5,1999,2000,Gd,TA,PConc,GasA,Ex,Y,1358,0,0,1358,2,0,3,1,5,0,Y,176,174,0,0,0,0,0,12,2007,Normal,183410.78581900802
8010,Pave,Lvl,Gtl,1Fam,2Story,8,5,2003,2004,Gd,TA,PConc,GasA,Ex,Y,1072,976,0,2048,2,1,3,1,8,2,Y,0,48,0,0,180,0,0,8,2007,Normal,180347.19402692802
8413,Pave,Lvl,Gtl,1Fam,2Story,8,5,1998,1998,Gd,Gd,PConc,GasA,Ex,Y,1220,1142,0,2362,2,1,3,1,8,2,Y,147,0,36,0,144,0,0,6,2007,Normal,178930.528374292
9466,Pave,Lvl,Gtl,TwnhsE,1Story,8,5,1994,1995,Gd,TA,PConc,GasA,Ex,Y,1494,0,0,1494,1,1,1,1,5,1,Y,0,30,0,0,217,0,0,5,2007,Normal,153346.220086301
12000,Pave,Lvl,Gtl,1Fam,1Story,7,6,1980,1980,Gd,TA,CBlock,GasA,Ex,Y,2362,0,0,2362,2,1,3,1,8,1,Y,180,16,0,0,0,0,0,3,2007,Normal,182675.204270589
17778,Pave,Lvl,Gtl,1Fam,1Story,8,5,1981,1981,Gd,TA,CBlock,GasA,Gd,Y,2497,0,0,2497,2,0,2,1,7,2,Y,266,0,0,0,0,0,0,3,2007,Normal,180770.649792036
11700,Pave,Lvl,Gtl,1Fam,1Story,6,6,1968,1968,TA,TA,CBlock,GasA,Ex,Y,1152,0,0,1152,1,1,3,1,7,0,Y,0,126,0,0,0,0,0,9,2007,Normal,188714.148087543
8000,Pave,Lvl,Gtl,1Fam,2Story,6,6,1970,1970,TA,TA,CBlock,GasA,TA,Y,1403,1008,0,2411,2,1,4,1,8,1,Y,0,192,0,0,0,0,0,6,2007,Normal,191393.608594076
8723,Pave,Lvl,Gtl,1Fam,SFoyer,6,6,1969,1969,TA,TA,PConc,GasA,Ex,Y,1082,0,0,1082,1,0,3,1,6,0,Y,160,0,0,0,0,0,0,1,2007,Normal,174016.157494425
11700,Pave,Lvl,Gtl,1Fam,1Story,6,5,1968,1968,TA,TA,PConc,GasA,Fa,Y,1295,0,0,1295,1,1,3,1,6,0,Y,0,194,0,0,200,0,0,4,2007,Normal,183189.685319552
11358,Pave,Lvl,Gtl,1Fam,1Story,7,7,1972,1987,TA,TA,CBlock,GasA,TA,Y,1610,0,0,1610,2,0,3,1,8,1,Y,202,0,0,0,256,0,0,5,2007,Normal,183621.50875786602
9547,Pave,Lvl,Gtl,1Fam,1Story,7,6,1993,1993,TA,TA,PConc,GasA,Ex,Y,1594,0,0,1594,2,0,2,1,6,1,Y,190,80,0,0,0,0,0,7,2007,Normal,168991.29635758
10530,Pave,Lvl,Gtl,1Fam,2Story,7,6,1993,1993,Gd,TA,PConc,GasA,Ex,Y,1091,984,0,2075,2,1,3,1,8,1,Y,235,86,0,0,0,0,0,8,2007,Normal,185306.650665866
10738,Pave,Lvl,Gtl,1Fam,1Story,6,7,1966,1966,TA,TA,CBlock,GasA,Gd,Y,1093,0,0,1093,2,0,3,1,6,1,Y,224,0,0,0,0,0,400,11,2007,Normal,189030.680303208
10800,Pave,Lvl,Gtl,1Fam,1Story,6,5,1963,1963,TA,TA,CBlock,GasA,TA,Y,1052,0,0,1052,1,0,3,1,6,0,Y,0,133,0,0,0,0,0,2,2007,Normal,179208.66569844898
8050,Pave,Lvl,Gtl,1Fam,1Story,5,6,1967,1993,TA,TA,CBlock,GasA,TA,Y,1107,0,0,1107,1,0,3,1,5,0,Y,88,64,0,0,0,0,0,3,2007,Normal,174901.452792889
10899,Pave,Lvl,Gtl,Duplex,1Story,4,5,1964,1964,TA,TA,Slab,GasA,TA,N,1224,0,0,1224,2,0,2,2,8,0,Y,0,0,0,0,0,0,0,4,2007,Normal,168337.40654434302
7450,Pave,Lvl,Gtl,1Fam,1Story,5,5,1956,1956,TA,TA,CBlock,GasA,Gd,Y,1074,0,0,1074,1,0,2,1,6,1,Y,0,72,0,0,0,0,0,1,2007,Normal,158234.96461859
14357,Pave,Lvl,Gtl,1Fam,1Story,5,5,1961,1961,TA,TA,CBlock,GasA,TA,Y,1187,0,0,1187,1,0,2,1,6,1,Y,128,0,0,0,0,0,0,8,2007,Normal,179562.453368834
8243,Pave,Lvl,Gtl,1Fam,1Story,5,7,1961,1961,TA,Gd,CBlock,GasA,Ex,Y,964,0,0,964,1,0,3,1,5,1,Y,170,0,0,0,0,0,0,2,2007,Normal,174176.391640607
8680,Pave,Lvl,Gtl,1Fam,1Story,5,7,1960,1960,TA,TA,CBlock,GasA,TA,Y,894,0,0,894,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,1,2007,Normal,173931.531845427
8800,Pave,Lvl,Gtl,1Fam,1Story,7,6,1966,1966,TA,TA,CBlock,GasA,Ex,Y,1200,0,0,1200,2,0,3,1,6,1,Y,0,0,0,0,0,0,0,10,2007,Normal,184111.729429665
9200,Pave,Lvl,Gtl,1Fam,SLvl,6,5,1965,1965,TA,TA,CBlock,GasA,TA,Y,1042,0,0,1042,2,0,3,1,5,0,Y,192,0,0,0,0,0,0,5,2007,Normal,179374.482001188
8800,Pave,Lvl,Gtl,1Fam,2Story,6,7,1964,1997,TA,Gd,CBlock,GasA,Ex,Y,845,1309,0,2154,2,1,5,1,8,1,Y,0,0,0,0,161,0,0,7,2007,Normal,207348.811884535
11382,Pave,Lvl,Gtl,1Fam,1Story,6,5,1964,1964,TA,TA,CBlock,GasA,TA,Y,1374,0,0,1374,1,0,3,1,7,1,Y,0,28,84,0,0,0,0,8,2007,Normal,186983.419339031
22002,Pave,Lvl,Gtl,1Fam,1Story,6,7,1959,1991,TA,Gd,CBlock,GasA,Gd,Y,1652,0,0,1652,1,1,3,1,6,1,Y,0,0,0,0,201,0,0,7,2007,Normal,206779.094049527
12172,Pave,Lvl,Gtl,1Fam,1.5Unf,5,7,1940,1996,TA,TA,PConc,GasA,TA,Y,908,0,0,908,1,0,2,1,4,0,Y,284,24,0,0,192,0,0,10,2007,Normal,177472.074683935
5000,Pave,Lvl,Gtl,1Fam,1Story,3,3,1946,1950,Fa,Fa,CBlock,GasA,Fa,N,666,0,0,666,1,0,2,1,4,0,N,0,52,0,0,0,0,0,4,2007,Normal,156727.948324862
3500,Pave,Lvl,Gtl,1Fam,1.5Fin,3,5,1945,1950,TA,TA,CBlock,GasA,TA,N,442,228,0,670,1,0,2,1,4,0,N,0,21,0,0,0,0,2000,7,2007,Normal,157090.56846247902
5175,Pave,Lvl,Gtl,1Fam,1Story,5,8,1958,2000,TA,TA,CBlock,GasA,Ex,Y,808,0,0,808,1,0,2,1,5,0,N,143,0,0,0,0,0,0,7,2007,Normal,160387.032696693
9600,Pave,Lvl,Gtl,1Fam,1Story,5,6,1955,1955,TA,Gd,CBlock,GasA,Ex,Y,1150,0,0,1150,1,0,2,1,6,0,Y,0,0,0,0,175,0,0,10,2007,Normal,172410.28005086
8668,Pave,Lvl,Gtl,Duplex,1Story,5,5,1968,1968,TA,TA,CBlock,GasA,TA,Y,1560,0,0,1560,2,0,4,2,8,0,Y,0,0,0,0,0,0,0,5,2007,Normal,191603.365657467
10050,Pave,Lvl,Gtl,1Fam,SFoyer,5,6,1966,1966,TA,TA,CBlock,GasA,Ex,Y,1280,0,0,1280,2,0,3,1,6,1,Y,140,40,0,0,0,0,0,6,2007,Normal,182152.207151253
9600,Pave,Lvl,Gtl,1Fam,SLvl,6,5,1961,1961,TA,TA,CBlock,GasA,TA,Y,1254,0,0,1254,1,0,3,1,6,1,Y,0,0,0,0,168,0,0,5,2007,Normal,180161.697340702
8760,Pave,Lvl,Gtl,1Fam,1Story,6,7,1957,1999,TA,TA,CBlock,GasA,TA,Y,936,0,0,936,1,0,2,1,4,0,Y,0,0,0,219,0,0,0,9,2007,Normal,169652.235284283
6860,Pave,Lvl,Gtl,1Fam,1Story,5,6,1956,1956,TA,TA,CBlock,GasA,Ex,Y,1008,0,0,1008,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,12,2007,Normal,182503.520140218
8250,Pave,Lvl,Gtl,1Fam,1Story,5,7,1963,1963,TA,TA,CBlock,GasA,Gd,Y,1053,0,0,1053,1,0,3,1,6,0,Y,240,0,0,0,109,0,0,7,2007,Normal,179714.63067703898
9100,Pave,Lvl,Gtl,1Fam,1Story,5,5,1960,1960,TA,TA,CBlock,GasA,TA,Y,1144,0,0,1144,1,0,3,1,6,1,Y,0,0,0,0,0,0,0,6,2007,Normal,180282.57071990802
9736,Pave,Lvl,Gtl,1Fam,1Story,6,6,1957,1969,TA,TA,CBlock,GasA,Gd,Y,1721,0,0,1721,1,0,4,1,8,3,Y,0,0,0,0,0,0,0,4,2007,Normal,192600.33806037102
9770,Pave,Lvl,Gtl,1Fam,1Story,5,5,1957,1957,TA,TA,CBlock,GasA,TA,Y,922,0,0,922,1,0,2,1,5,0,Y,0,34,0,0,0,0,0,4,2007,Normal,166115.491248565
12198,Pave,Lvl,Gtl,1Fam,1Story,5,6,1955,1975,TA,TA,CBlock,GasA,TA,Y,1411,0,0,1411,1,0,3,1,7,1,Y,278,82,0,0,0,0,0,6,2007,Normal,186379.553524443
10050,Pave,Lvl,Gtl,1Fam,1Story,5,5,1955,1955,TA,TA,CBlock,GasA,TA,Y,1216,0,0,1216,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,8,2007,Normal,184361.992258449
11556,Pave,Lvl,Gtl,1Fam,1Story,5,9,1953,2006,TA,Ex,CBlock,GasA,Gd,Y,1154,0,0,1154,1,1,3,1,6,0,Y,63,0,0,0,0,0,0,7,2007,Normal,186220.965458121
8078,Pave,Lvl,Gtl,Duplex,1Story,5,5,1958,1958,TA,TA,CBlock,GasA,TA,Y,1560,0,0,1560,2,0,4,2,8,0,Y,0,0,0,0,0,0,0,12,2007,Normal,198176.47090687
10950,Pave,Lvl,Gtl,1Fam,1Story,6,6,1952,1952,TA,TA,CBlock,GasA,TA,Y,948,0,0,948,1,0,2,1,5,0,N,0,48,0,0,0,0,0,4,2007,Normal,168437.776500131
7942,Pave,Lvl,Gtl,1Fam,1Story,6,7,1953,1953,TA,TA,CBlock,GasA,TA,Y,1040,0,0,1040,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,6,2007,Normal,178003.582312015
8540,Pave,Lvl,Gtl,1Fam,1Story,5,8,1956,2003,TA,Gd,CBlock,GasA,TA,Y,925,0,0,925,1,0,3,1,5,0,Y,152,0,0,0,0,0,0,6,2007,Normal,179180.46924458802
7150,Pave,Lvl,Gtl,1Fam,1.5Fin,4,4,1955,1955,TA,TA,PConc,GasA,Gd,Y,1040,500,0,1540,1,0,4,1,7,0,Y,0,0,0,0,0,0,0,8,2007,Normal,191930.56110480602
8400,Pave,Lvl,Gtl,1Fam,1Story,5,5,1955,1955,TA,Gd,CBlock,GasA,TA,Y,925,0,0,925,1,0,3,1,5,2,Y,81,0,0,0,0,0,0,3,2007,Normal,175590.266214964
9532,Pave,Lvl,Gtl,1Fam,1Story,4,6,1953,1953,TA,TA,CBlock,GasA,Gd,Y,1647,0,0,1647,1,0,3,1,6,1,Y,225,0,0,0,0,368,0,2,2007,Normal,176713.19307219
15783,Pave,Lvl,Gtl,1Fam,1Story,5,5,1952,1952,TA,TA,CBlock,GasA,TA,Y,924,0,0,924,1,0,2,1,6,0,Y,0,324,0,0,0,0,400,6,2007,Normal,180159.090947005
14190,Pave,Lvl,Gtl,1Fam,1.5Fin,4,7,1890,2006,Gd,Gd,CBlock,GasA,Gd,Y,1000,544,0,1544,2,0,3,1,7,0,N,231,0,0,0,0,0,0,4,2007,Normal,188090.100808026
12099,Pave,Lvl,Gtl,1Fam,1.5Fin,5,6,1953,2004,TA,TA,CBlock,GasA,Ex,Y,1216,0,512,1728,1,0,3,1,7,1,Y,200,0,0,0,0,0,0,6,2007,Normal,186184.717727913
21281,Pave,Lvl,Gtl,1Fam,2Story,5,4,1935,2007,TA,TA,BrkTil,GasA,Gd,Y,1308,1778,0,3086,3,1,4,1,9,0,Y,0,208,290,0,156,0,0,11,2007,Family,223055.588672278
10284,Pave,Lvl,Gtl,1Fam,1.5Fin,4,7,1925,1993,TA,TA,CBlock,GasA,Ex,Y,845,436,0,1281,2,0,1,1,6,0,Y,0,0,0,0,0,0,0,8,2007,Abnorml,158270.753116401
10800,Pave,Lvl,Gtl,1Fam,2Story,5,9,1895,1999,TA,Gd,CBlock,GasA,Ex,Y,751,783,0,1534,1,1,3,1,6,0,N,0,112,0,0,0,0,0,7,2007,Normal,184733.12846644
10090,Pave,Lvl,Gtl,1Fam,SLvl,7,5,1963,1999,TA,TA,CBlock,GasA,TA,Y,1035,616,0,1651,2,0,4,1,6,2,Y,460,46,0,0,165,0,0,10,2007,Normal,199926.378957429
8700,Pave,Lvl,Gtl,1Fam,1Story,5,7,1961,1961,TA,TA,CBlock,GasA,Gd,Y,888,0,0,888,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,2,2007,Abnorml,175075.785166001
8300,Pave,Lvl,Gtl,1Fam,1Story,6,6,1968,1968,TA,TA,CBlock,GasA,Gd,Y,952,0,0,952,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,8,2007,Normal,180917.92514807603
7200,Pave,Lvl,Gtl,1Fam,1Story,5,3,1950,1950,TA,TA,CBlock,GasA,Fa,Y,1238,0,0,1238,1,1,3,1,6,1,Y,0,171,0,0,0,0,0,11,2007,Normal,182067.76062520698
7500,Pave,Lvl,Gtl,1Fam,1Story,5,7,1959,2003,TA,TA,CBlock,GasA,Ex,Y,1040,0,0,1040,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,7,2007,Normal,178238.60191545
7315,Pave,Lvl,Gtl,1Fam,1Story,5,6,1958,1958,TA,TA,CBlock,GasA,TA,Y,1170,0,0,1170,1,0,3,1,6,1,Y,0,0,0,0,225,0,0,3,2007,Normal,173454.944606532
7903,Pave,Lvl,Gtl,1Fam,1Story,5,5,1960,1960,TA,TA,CBlock,GasA,Gd,Y,1242,0,0,1242,1,1,3,1,6,0,Y,0,0,0,0,0,0,0,5,2007,Family,176821.93626281398
8000,Pave,Lvl,Gtl,1Fam,1Story,5,5,1960,1960,TA,TA,CBlock,GasA,TA,Y,1377,0,0,1377,1,0,3,1,6,2,Y,0,0,0,0,0,0,0,11,2007,Normal,183642.191304235
7000,Pave,Lvl,Gtl,1Fam,1Story,5,6,1961,1961,TA,TA,Slab,GasA,Gd,Y,925,0,0,925,1,0,3,1,7,0,Y,0,0,0,0,0,0,0,7,2007,Normal,177254.582741058
6600,Pave,Lvl,Gtl,1Fam,1Story,5,5,1962,1962,TA,TA,CBlock,GasA,Gd,Y,864,0,0,864,1,0,2,1,5,0,Y,58,0,0,0,0,0,0,12,2007,Normal,168715.950111702
6760,Pave,Lvl,Gtl,1Fam,SFoyer,5,5,1962,1962,TA,TA,CBlock,GasA,TA,Y,936,0,0,936,1,0,3,1,6,1,Y,24,90,160,0,0,0,0,10,2007,Normal,180096.93119814398
6978,Pave,Bnk,Gtl,1Fam,1Story,5,7,1926,1980,Gd,Gd,BrkTil,GasA,TA,Y,960,0,0,960,1,0,2,1,5,0,Y,0,0,116,0,0,0,0,4,2007,Normal,160620.728178758
6000,Pave,Lvl,Gtl,1Fam,1.5Fin,6,6,1927,1950,TA,TA,BrkTil,GasA,TA,Y,866,430,0,1296,1,0,3,1,6,0,Y,0,0,175,0,0,0,0,7,2007,Normal,175286.544392273
4480,Pave,Lvl,Gtl,1Fam,1Story,5,5,1922,1950,TA,TA,PConc,GasA,TA,N,1022,0,0,1022,1,0,2,1,4,1,N,0,122,20,0,0,0,0,2,2007,Normal,153494.783276297
3153,Pave,Lvl,Gtl,1Fam,1Story,5,6,1920,1990,TA,TA,BrkTil,GasA,Gd,Y,967,0,0,967,1,0,2,1,5,1,N,0,0,26,0,0,0,0,7,2007,Normal,156407.65915545
7200,Pave,Lvl,Gtl,1Fam,1Story,5,8,1940,1950,TA,TA,CBlock,GasA,Ex,Y,1072,0,0,1072,1,0,2,1,5,2,Y,0,0,0,0,0,0,0,5,2007,Normal,162162.525245786
9000,Pave,Lvl,Gtl,1Fam,1.5Fin,5,8,1900,2006,TA,TA,BrkTil,GasA,Ex,Y,680,494,0,1174,1,0,2,1,6,1,Y,116,26,40,0,0,0,0,6,2007,Normal,166809.88682719698
5925,Pave,Lvl,Gtl,1Fam,1.5Fin,4,6,1900,1950,TA,TA,BrkTil,GasA,Gd,N,761,380,0,1141,1,0,3,1,6,0,Y,0,0,96,0,0,0,0,5,2007,Normal,172929.156408918
9639,Pave,Lvl,Gtl,1Fam,2Story,4,8,1900,1950,TA,TA,PConc,GasA,Ex,Y,1156,642,0,1798,2,1,4,1,7,0,N,0,0,160,0,0,0,0,5,2007,Normal,193514.330894137
10337,Pave,Lvl,Gtl,1Fam,2Story,8,9,1910,1999,Gd,Gd,BrkTil,GasA,Ex,N,909,863,0,1772,2,1,3,1,7,0,Y,0,0,0,0,0,0,0,5,2007,Normal,181612.14160375603
9863,Pave,Lvl,Gtl,1Fam,2Story,6,6,1927,1950,TA,TA,BrkTil,GasA,TA,Y,914,728,0,1642,1,1,4,1,9,1,Y,0,0,0,0,0,0,0,3,2007,Abnorml,191745.386377068
4571,Pave,Lvl,Gtl,1Fam,2Story,5,7,1910,1950,TA,TA,BrkTil,GasA,Ex,Y,616,616,0,1232,1,0,3,1,6,0,Y,280,0,143,0,0,0,0,6,2007,Normal,171369.32503826098
8398,Pave,Lvl,Gtl,1Fam,1.5Fin,6,8,1910,1990,TA,TA,CBlock,GasA,TA,Y,991,659,0,1650,2,0,3,1,6,0,N,128,103,0,0,0,0,0,11,2007,Normal,184425.470567051
3600,Pave,Lvl,Gtl,1Fam,2Story,5,7,1930,2005,TA,Gd,BrkTil,GasA,Gd,Y,687,671,0,1358,1,1,3,1,6,1,Y,0,32,0,0,0,0,0,7,2007,Partial,170563.252355189
13500,Pave,Lvl,Gtl,1Fam,2.5Unf,7,8,1879,1987,TA,Gd,PConc,GasA,TA,Y,1312,1142,0,2454,2,0,3,1,8,1,N,0,148,150,0,0,0,0,2,2007,Normal,184522.36924016802
8626,Pave,Lvl,Gtl,1Fam,1Story,4,6,1956,1956,TA,TA,CBlock,GasA,Gd,Y,968,0,0,968,1,0,2,1,5,0,Y,0,0,0,0,0,0,0,5,2007,Normal,164968.947931153
11800,Pave,Lvl,Gtl,1Fam,SLvl,4,7,1949,2002,TA,TA,Slab,GasA,Ex,Y,1382,0,0,1382,2,0,1,1,6,1,Y,0,40,0,0,0,0,0,5,2007,Normal,157939.621592364
6854,Pave,Bnk,Mod,1Fam,1Story,5,7,1925,1994,TA,Gd,PConc,GasA,TA,N,916,144,0,1060,1,0,1,1,6,1,Y,0,65,0,0,150,0,0,8,2007,Normal,151520.381580069
8674,Pave,HLS,Gtl,1Fam,1.5Fin,5,6,1950,1950,TA,TA,CBlock,GasA,TA,Y,910,525,0,1435,1,0,3,1,6,0,Y,0,33,0,0,0,0,0,3,2007,Normal,176129.50872253103
6125,Pave,Lvl,Gtl,1Fam,1.5Fin,5,7,1939,1998,TA,Gd,CBlock,GasA,Ex,Y,728,546,0,1274,2,0,3,1,6,0,Y,0,0,192,0,0,0,0,3,2007,Normal,171112.978971478
6000,Pave,Lvl,Gtl,1Fam,2Story,6,6,1939,1950,TA,TA,CBlock,GasA,Ex,Y,608,624,0,1232,1,1,3,1,6,2,Y,0,0,0,0,0,0,0,2,2007,Normal,169762.081624282
6120,Pave,Lvl,Gtl,1Fam,1.5Unf,5,7,1939,1950,Gd,TA,BrkTil,GasA,Ex,Y,884,0,0,884,1,0,2,1,5,0,Y,0,0,136,0,0,0,0,7,2007,Normal,162246.828936295
6240,Pave,Lvl,Gtl,1Fam,1.5Fin,6,5,1938,1950,TA,TA,BrkTil,GasA,Gd,Y,861,548,0,1409,1,1,3,1,6,1,Y,225,0,84,0,0,0,0,3,2007,Normal,171339.303381589
6240,Pave,Lvl,Gtl,1Fam,1.5Fin,5,8,1939,1952,TA,Gd,BrkTil,GasA,Ex,Y,899,423,0,1322,1,0,4,1,7,0,Y,0,0,0,0,0,0,0,7,2007,Normal,189034.753653813
6240,Pave,Lvl,Gtl,1Fam,1.5Fin,5,7,1930,1992,TA,TA,BrkTil,GasA,Ex,Y,1014,412,0,1426,1,0,3,1,6,1,Y,174,0,96,0,0,0,0,7,2007,Normal,175758.873595981
6120,Pave,Lvl,Gtl,1Fam,1.5Fin,5,6,1926,1950,TA,TA,BrkTil,GasA,Gd,Y,903,378,0,1281,1,0,2,1,6,0,Y,25,0,0,0,0,0,0,8,2007,Normal,163351.721489893
7755,Pave,Lvl,Gtl,1Fam,2Story,6,8,1918,1995,TA,Gd,CBlock,GasA,Ex,Y,1100,1164,0,2264,2,1,4,1,8,0,Y,0,152,0,0,0,0,0,5,2007,Normal,189806.546645026
