Id,MSSubClass,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice
2625,160,13108,Pave,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,1994,1994,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,2079,608,0,2687,2,1,4,1,9,0,Y,168,12,0,0,0,0,0,12,2006,Normal,208973.380761028
2626,20,8076,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,TA,TA,PConc,GasA,Gd,Y,1169,0,0,1169,2,0,3,1,6,1,Y,0,26,0,0,144,0,0,7,2006,Normal,180269.86896412
2627,120,3701,Pave,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1987,1987,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1204,0,0,1204,2,0,2,1,5,0,Y,120,70,0,0,0,0,0,8,2006,Normal,159488.713683953
2628,60,16023,Pave,IR1,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,Gd,Ex,PConc,GasA,Ex,Y,1414,1384,0,2798,3,1,3,1,11,1,Y,182,37,0,0,0,0,0,3,2006,Partial,191490.299507521
2629,60,18062,Pave,IR1,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,1528,1862,0,3390,3,1,5,1,10,1,Y,204,34,0,0,0,0,0,9,2006,Partial,228684.245137946
2630,60,12292,Pave,IR1,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1102,1371,0,2473,2,1,4,1,11,1,Y,246,39,0,0,0,0,0,7,2006,Partial,201842.998700429
2631,60,16052,Pave,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,1850,848,0,2698,2,1,4,1,11,1,Y,250,0,0,0,0,0,0,7,2006,Partial,209242.82289186
2632,60,15922,Pave,IR1,HLS,Corner,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1390,1405,0,2795,3,1,4,1,10,1,Y,272,102,0,0,0,0,0,1,2006,Partial,202357.62258493
2633,120,8147,Pave,Reg,HLS,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1714,0,0,1714,2,0,2,1,7,1,Y,156,55,0,0,0,0,0,8,2006,Normal,168238.61218265
2634,20,18261,Pave,IR1,HLS,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,2000,0,0,2000,2,1,3,1,8,2,Y,351,102,0,0,123,0,0,9,2006,Normal,202524.12465369
2635,85,10464,Pave,IR1,Lvl,FR3,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6,6,1980,1980,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1102,0,0,1102,1,0,2,1,5,1,Y,140,22,0,0,0,0,0,6,2006,Normal,170588.771929588
2636,60,10530,Pave,Reg,Lvl,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,945,912,0,1857,2,1,4,1,8,1,Y,400,105,0,0,0,0,0,7,2006,Normal,198375.31512987
2637,85,9927,Pave,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,5,1976,1976,Gable,CompShg,Gd,TA,CBlock,GasA,TA,Y,1083,0,0,1083,1,0,2,1,5,1,Y,444,0,40,0,0,0,0,7,2006,Normal,170636.827889889
2638,60,9512,Pave,IR1,Lvl,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,960,1358,0,2318,2,1,3,1,8,1,Y,0,246,0,0,0,0,0,6,2006,Partial,181991.079479377
2639,80,10530,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1975,2000,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1109,766,0,1875,3,0,3,1,8,1,Y,48,28,0,0,0,0,0,6,2006,Normal,183994.54251844
2640,20,10000,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1103,0,0,1103,2,0,3,1,6,0,Y,295,84,0,0,0,0,0,6,2006,Normal,182951.48219358397
2641,20,7200,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,874,0,0,874,1,0,3,1,5,0,Y,63,0,0,0,0,0,0,3,2006,Normal,174126.29715619198
2642,120,8773,Pave,IR2,Lvl,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,2002,2002,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1419,0,0,1419,2,0,2,1,4,0,Y,196,68,0,0,0,0,0,9,2006,Normal,170575.496742588
2643,160,2760,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,5,1973,1973,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,525,567,0,1092,1,1,3,1,6,0,Y,0,0,0,0,0,0,0,12,2006,Normal,175332.239869971
2644,160,2160,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1973,1973,Gable,CompShg,TA,TA,CBlock,GasA,Gd,Y,765,600,0,1365,1,1,3,1,7,1,Y,0,36,0,0,0,0,0,6,2006,Normal,167522.061539111
2645,160,1890,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,TA,TA,CBlock,GasA,Ex,Y,494,536,0,1030,1,1,3,1,6,0,Y,0,0,0,0,0,0,0,7,2006,Normal,168095.583738538
2646,160,1680,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,483,465,0,948,1,1,2,1,5,0,Y,0,0,0,0,0,0,0,7,2006,Normal,154406.41562746098
2647,160,1680,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,TA,TA,CBlock,GasA,Gd,Y,525,567,0,1092,1,1,3,1,6,0,Y,352,0,0,0,0,0,0,10,2006,Normal,170996.973346087
2648,120,4043,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1975,1975,Gable,CompShg,TA,TA,CBlock,GasA,Gd,Y,1069,0,0,1069,2,0,2,1,4,1,Y,0,55,0,0,225,0,0,7,2006,Normal,159056.890245639
2649,20,7514,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1967,1975,Hip,CompShg,TA,TA,CBlock,GasA,TA,Y,1387,0,0,1387,1,0,3,1,6,1,Y,0,0,240,0,0,0,0,9,2006,Normal,181373.61651929998
2650,120,2280,Pave,Reg,Lvl,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1976,1976,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1055,0,0,1055,2,0,2,1,4,0,Y,0,29,0,0,0,0,0,4,2006,Normal,152272.560975937
2651,160,2179,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1976,1976,Gable,CompShg,TA,TA,CBlock,GasA,Gd,Y,855,601,0,1456,2,1,3,1,6,1,Y,0,28,0,0,0,0,0,7,2006,Normal,168664.346821336
2652,60,16387,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,Gd,TA,PConc,GasA,Gd,Y,1738,851,0,2589,2,1,4,1,11,1,Y,0,0,0,0,0,0,0,8,2006,Partial,211007.008292301
2653,20,16163,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1618,0,0,1618,2,0,2,1,6,1,Y,0,0,0,0,0,0,0,7,2006,Normal,182909.515032911
2654,20,12228,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1740,0,0,1740,2,0,4,1,8,0,Y,0,43,0,0,0,0,0,9,2006,Partial,203926.829353303
2655,20,14780,Pave,IR1,HLS,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,1868,0,0,1868,2,0,2,1,7,1,Y,354,56,0,0,156,0,0,6,2006,Normal,179082.82544294398
2656,60,13975,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1117,1089,0,2206,2,1,4,1,10,1,Y,148,95,0,0,0,0,0,8,2006,Partial,206260.099795032
2657,60,9942,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,Ex,TA,PConc,GasA,Ex,Y,1625,466,0,2091,2,1,3,1,8,1,Y,194,84,0,0,0,0,0,5,2006,Partial,181732.443415757
2658,60,12867,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1209,1044,0,2253,2,1,3,1,8,1,Y,243,142,0,0,0,0,0,7,2006,Partial,189698.74069314802
2659,60,10672,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,Gd,TA,PConc,GasA,Gd,Y,1054,1335,0,2389,2,1,4,1,10,1,Y,176,64,0,0,0,0,0,11,2006,Partial,203074.34678979
2660,60,11643,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1544,814,0,2358,2,1,4,1,10,1,Y,120,34,0,0,0,0,0,8,2006,Partial,201670.63436566602
2661,20,13758,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2006,Gable,CompShg,Ex,TA,PConc,GasA,Ex,Y,1792,0,0,1792,2,0,2,1,6,1,Y,204,49,0,0,0,0,0,3,2006,Partial,173756.812589691
2662,20,14828,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,1780,0,0,1780,2,0,2,1,7,1,Y,144,68,0,0,0,0,0,8,2006,Normal,181387.076390881
2663,60,13215,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1426,488,0,1914,2,1,3,1,9,1,Y,168,127,0,0,0,0,0,2,2006,Normal,184859.155270535
2664,120,5911,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,1565,0,0,1565,2,0,2,1,6,1,Y,196,56,0,0,0,0,0,3,2006,Normal,158313.61566677698
2665,20,7740,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1686,0,0,1686,2,0,1,1,6,1,Y,266,100,0,0,0,0,0,6,2006,Partial,151951.955409666
2666,120,6373,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,1666,0,0,1666,2,0,2,1,6,1,Y,228,75,0,0,0,0,0,6,2006,Partial,162537.52704471
2667,60,10237,Pave,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,728,728,0,1456,2,1,3,1,8,1,Y,0,24,0,0,0,0,0,2,2006,Partial,178998.33706785398
2668,60,10237,Pave,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,738,754,0,1492,2,1,3,1,8,0,Y,0,32,0,0,0,0,0,9,2006,Partial,186732.584943041
2669,20,11660,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1326,0,0,1326,2,0,3,1,6,0,Y,100,0,0,0,0,0,0,7,2006,Partial,187323.318406165
2670,60,11631,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1052,1321,0,2373,2,1,4,1,9,1,Y,120,46,0,0,0,0,0,6,2006,Partial,199437.23279828398
2671,60,9073,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,738,754,0,1492,2,1,3,1,8,0,Y,100,32,0,0,0,0,0,10,2006,Partial,185546.680858653
2672,120,3087,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1364,0,0,1364,2,0,2,1,6,1,Y,100,16,0,0,0,0,0,11,2006,Partial,161595.015798593
2673,120,2938,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1511,0,0,1511,2,0,2,1,5,1,Y,130,30,0,0,0,0,0,5,2006,Normal,154672.42276303598
2674,120,3072,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1548,0,0,1548,2,0,2,1,7,1,Y,143,20,0,0,0,0,0,9,2006,Normal,159355.710116165
2675,120,3010,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1142,0,0,1142,2,0,2,1,6,0,Y,90,0,0,0,0,0,0,6,2006,Partial,155919.014077746
2676,60,9171,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,848,750,0,1598,2,1,3,1,7,1,Y,100,48,0,0,0,0,0,7,2006,Normal,182424.87095604
2677,60,8658,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,1008,881,0,1889,2,1,3,1,9,1,Y,0,0,0,0,0,0,0,4,2006,Normal,178100.58962231898
2678,60,12104,Pave,IR1,Lvl,FR3,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,Gd,TA,PConc,GasA,Gd,Y,1082,1240,0,2322,3,1,4,1,8,0,Y,400,45,0,0,0,0,0,8,2006,Partial,202577.900044456
2679,60,9660,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1079,897,0,1976,2,1,3,1,7,1,Y,210,31,0,0,0,0,0,2,2006,Normal,177862.778940605
2680,60,9545,Pave,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1205,1029,0,2234,2,1,3,1,7,1,Y,0,50,0,0,0,0,0,6,2006,Normal,182056.024744887
2681,60,9233,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1540,1315,0,2855,2,1,4,1,9,1,Y,247,55,0,0,0,0,0,3,2006,Normal,191403.199177104
2682,60,10019,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1358,1368,0,2726,2,1,4,1,9,1,Y,307,169,168,0,0,0,0,6,2006,Normal,196264.754980043
2683,60,17242,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1993,1994,Hip,CompShg,Gd,Gd,PConc,GasA,Ex,Y,1933,1567,0,3500,3,1,4,1,11,1,Y,870,86,0,0,210,0,0,5,2006,Normal,209375.003419718
2684,60,10236,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1305,1189,0,2494,2,1,4,1,9,1,Y,200,95,0,0,0,0,0,6,2006,Normal,196691.81930173
2685,60,12585,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1565,1234,0,2799,2,1,3,1,8,1,Y,432,136,0,0,0,0,0,10,2006,Normal,192458.431539585
2686,60,12447,Pave,IR1,Lvl,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1116,848,0,1964,2,1,3,1,8,1,Y,200,70,0,0,0,0,0,1,2006,Partial,182242.80926507
2687,20,15218,Pave,IR1,Lvl,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1670,0,0,1670,2,1,2,1,6,1,Y,0,240,200,0,0,0,0,9,2006,Partial,183259.503900506
2688,20,10936,Pave,Reg,Lvl,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1504,0,0,1504,2,0,3,1,7,0,Y,144,0,0,0,0,0,0,9,2006,Partial,188108.24374884102
2689,20,8640,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1278,0,0,1278,2,0,2,1,5,0,Y,0,60,0,0,0,0,0,10,2006,Partial,171418.640195797
2690,60,13162,Pave,Reg,Lvl,Corner,Gtl,Somerst,Feedr,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,2036,604,0,2640,3,1,3,1,11,1,Y,0,265,0,0,0,0,0,11,2006,Partial,194698.882220432
2691,60,8125,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,858,858,0,1716,2,1,3,1,7,0,Y,0,53,0,0,0,0,0,2,2006,Normal,174841.84007522
2692,20,7733,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,1142,0,0,1142,1,1,3,1,5,0,Y,4,50,0,0,0,0,0,1,2006,Normal,172965.476488899
2693,20,11024,Pave,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1400,0,0,1400,2,0,3,1,6,0,Y,144,55,0,0,0,0,0,10,2006,Partial,189386.323677132
2694,20,13072,Pave,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,1131,0,0,1131,1,1,3,1,6,0,Y,0,39,0,0,0,0,0,3,2006,Partial,185682.618340257
2695,60,7800,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,891,795,0,1686,2,1,3,1,8,0,Y,144,101,0,0,0,0,0,4,2006,Normal,176412.01271906102
2696,60,7632,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,831,754,0,1585,2,1,3,1,7,0,Y,100,77,0,0,0,0,0,3,2006,Normal,174976.489722867
2697,60,8304,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,941,896,0,1837,2,1,3,1,7,0,Y,150,165,0,0,0,0,0,7,2006,Normal,180718.581707643
2698,60,9370,Pave,IR2,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,844,887,0,1731,2,1,3,1,7,0,Y,307,85,0,0,224,0,3000,10,2006,Family,186131.188248242
2699,120,7175,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Gd,TA,PConc,GasA,Gd,Y,1398,0,0,1398,2,0,2,1,5,0,Y,0,46,0,0,0,0,0,7,2006,Normal,165220.786354033
2700,120,7175,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1991,1991,Gable,CompShg,Gd,TA,PConc,GasA,Gd,Y,1217,0,0,1217,2,0,2,1,5,0,Y,0,64,0,0,0,0,0,6,2006,Normal,164115.893800435
2701,60,9019,Pave,IR1,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,636,684,0,1320,2,1,3,1,6,0,Y,0,40,0,0,0,0,0,7,2006,Normal,182125.72912702398
2702,20,9100,Pave,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,TA,TA,CBlock,GasA,Ex,Y,988,0,0,988,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,7,2006,Normal,182285.140233276
2703,90,8927,Pave,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,6,1977,1977,Gable,CompShg,TA,Gd,CBlock,GasA,TA,Y,1286,368,0,1654,2,0,4,2,10,0,Y,0,0,0,0,0,0,0,8,2006,Normal,196325.44221036602
2704,20,9240,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,TA,TA,CBlock,GasA,Gd,Y,1211,0,0,1211,1,0,2,1,6,1,Y,161,0,0,0,0,0,0,3,2006,Normal,164865.215329881
2705,20,9308,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,984,0,0,984,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,7,2006,Normal,182694.49220982302
2706,20,8450,Pave,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,909,0,0,909,1,0,3,1,5,0,Y,0,155,0,0,0,0,0,11,2006,Normal,185425.485520958
2707,20,8638,Pave,IR1,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,TA,TA,PConc,GasA,Gd,Y,925,0,0,925,1,0,2,1,5,0,Y,203,74,0,0,0,0,0,10,2006,Normal,171414.7041191
2708,20,13052,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1024,0,0,1024,1,1,3,1,5,0,Y,0,0,0,0,0,0,0,1,2006,Normal,183433.472466085
2709,20,8020,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,TA,TA,CBlock,GasA,TA,N,912,0,0,912,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,4,2006,Normal,176844.981155794
2710,20,8789,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,941,0,0,941,1,0,3,1,6,1,Y,64,0,0,0,0,0,0,6,2006,Normal,180568.187753206
2711,80,14330,Pave,IR1,Low,Corner,Gtl,Veenker,Norm,Norm,1Fam,SLvl,7,4,1974,1974,Gable,CompShg,Gd,Fa,CBlock,GasA,Gd,Y,2151,495,0,2646,2,0,3,1,9,4,Y,641,100,0,0,0,800,0,1,2006,Normal,185948.625475832
2712,60,11025,Pave,Reg,HLS,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1520,1306,0,2826,2,1,3,1,9,3,Y,177,208,186,0,0,0,0,10,2006,Normal,189388.29171548103
2713,120,3628,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1143,0,0,1143,1,1,1,1,5,1,Y,0,191,0,0,0,0,0,5,2006,Normal,142754.489165865
2714,160,2544,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,520,623,80,1223,2,1,2,1,4,0,Y,0,166,0,0,0,0,0,7,2006,Normal,156106.800760811
2715,160,2998,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,768,756,0,1524,2,1,2,1,4,0,Y,0,32,0,0,0,0,0,6,2006,Normal,155895.397617561
